timestamp,X,Y,Z
2009-10-02T10:38:19.313747,-1919.499720,+5442.329522,+3283.799516
2009-10-02T10:39:59.313747,-1646.068276,+5093.740272,+3926.809456
2009-10-02T10:41:39.313747,-1355.970997,+4672.081727,+4516.291075
2009-10-02T10:43:19.313746,-1054.168742,+4182.883717,+5044.236901
2009-10-02T10:44:59.313746,-745.688648,+3632.657574,+5503.484710
2009-10-02T10:46:39.313746,-435.543082,+3028.805783,+5887.811908
2009-10-02T10:48:19.313745,-128.649171,+2379.518599,+6192.015811
2009-10-02T10:49:59.313745,+170.247067,+1693.662103,+6411.979482
2009-10-02T10:51:39.313745,+456.643055,+980.656573,+6544.724914
2009-10-02T10:53:19.313744,+726.346180,+250.347140,+6588.449086
2009-10-02T10:54:59.313744,+975.533962,-487.128944,+6542.547137
2009-10-02T10:56:39.313744,+1200.807301,-1221.481763,+6407.621798
2009-10-02T10:58:19.313744,+1399.237008,-1942.410190,+6185.476377
2009-10-02T10:59:59.313743,+1568.401572,-2639.745319,+5879.093982
2009-10-02T11:01:39.313743,+1706.417212,-3303.593603,+5492.600993
2009-10-02T11:03:19.313743,+1811.958458,-3924.478703,+5031.215799
2009-10-02T11:04:59.313742,+1884.269940,-4493.477417,+4501.181724
2009-10-02T11:06:39.313742,+1923.169834,-5002.350687,+3909.688356
2009-10-02T11:08:19.313742,+1929.044370,-5443.669447,+3264.777502
2009-10-02T11:09:59.313741,+1902.830791,-5810.928047,+2575.234014
2009-10-02T11:11:39.313741,+1845.991496,-6098.644978,+1850.466390
2009-10-02T11:13:19.313741,+1760.481185,-6302.449589,+1100.377824
2009-10-02T11:14:59.313740,+1648.704210,-6419.153656,+335.227769
2009-10-02T11:16:39.313740,+1513.464238,-6446.804859,-434.511227
2009-10-02T11:18:19.313740,+1357.907813,-6384.723677,-1198.304966
2009-10-02T11:19:59.313739,+1185.461072,-6233.512394,-1945.707952
2009-10-02T11:21:39.313739,+999.760956,-5995.049465,-2666.510423
2009-10-02T11:23:19.313739,+804.586914,-5672.460561,-3350.881741
2009-10-02T11:24:59.313739,+603.791052,-5270.072565,-3989.506838
2009-10-02T11:26:39.313738,+401.226890,-4793.348700,-4573.713888
2009-10-02T11:28:19.313738,+200.680028,-4248.807565,-5095.590078
2009-10-02T11:29:59.313738,+5.801874,-3643.928135,-5548.086121
2009-10-02T11:31:39.313737,-179.952994,-2987.041281,-5925.107142
2009-10-02T11:33:19.313737,-353.384282,-2287.211145,-6221.589237
2009-10-02T11:34:59.313737,-511.598072,-1554.107634,-6433.561654
2009-10-02T11:36:39.313736,-652.052525,-797.873007,-6558.194359
2009-10-02T11:38:19.313736,-772.596402,-28.982319,-6593.832534
2009-10-02T11:39:59.313736,-871.500509,+741.899647,-6540.014020
2009-10-02T11:41:39.313735,-947.481902,+1504.062300,-6397.474620
2009-10-02T11:43:19.313735,-999.720206,+2246.894950,-6168.137846
2009-10-02T11:44:59.313735,-1027.865372,+2960.030550,-5855.091151
2009-10-02T11:46:39.313734,-1032.038116,+3633.489663,-5462.549953
2009-10-02T11:48:19.313734,-1012.822397,+4257.819206,-4995.804117
2009-10-02T11:49:59.313734,-971.249575,+4824.226600,-4461.152884
2009-10-02T11:51:39.313734,-908.775383,+5324.706833,-3865.824132
2009-10-02T11:53:19.313733,-827.249099,+5752.159589,-3217.879997
2009-10-02T11:54:59.313733,-728.875606,+6100.494235,-2526.110701
2009-10-02T11:56:39.313733,-616.170636,+6364.722638,-1799.917175
2009-10-02T11:58:19.313732,-491.910772,+6541.035722,-1049.182607
2009-10-02T11:59:59.313732,-359.078134,+6626.863234,-284.136888
2009-10-02T12:01:39.313732,-220.800648,+6620.915320,+484.785531
2009-10-02T12:03:19.313731,-80.289731,+6523.204889,+1247.092090
2009-10-02T12:04:59.313731,+59.222346,+6335.048534,+1992.381026
2009-10-02T12:06:39.313731,+194.545549,+6059.045893,+2710.487151
2009-10-02T12:08:19.313730,+322.594430,+5699.040323,+3391.622657
2009-10-02T12:09:59.313730,+440.448180,+5260.061799,+4026.510919
2009-10-02T12:11:39.313730,+545.407099,+4748.256130,+4606.517226
2009-10-02T12:13:19.313729,+635.044240,+4170.785961,+5123.766615
2009-10-02T12:14:59.313729,+707.251447,+3535.728136,+5571.243667
2009-10-02T12:16:39.313729,+760.281192,+2851.958055,+5942.886386
2009-10-02T12:18:19.313729,+792.779551,+2129.022322,+6233.664361
2009-10-02T12:19:59.313728,+803.812472,+1377.004454,+6439.642863
2009-10-02T12:21:39.313728,+792.884739,+606.383505,+6558.032370
2009-10-02T12:23:19.313728,+759.951183,-172.109929,+6587.222838
2009-10-02T12:24:59.313727,+705.419966,-947.640348,+6526.805577
2009-10-02T12:26:39.313727,+630.147797,-1709.417204,+6377.579382
2009-10-02T12:28:19.313727,+535.426580,-2446.842894,+6141.541609
2009-10-02T12:29:59.313726,+422.963131,-3149.660729,+5821.865298
2009-10-02T12:31:39.313726,+294.850428,-3808.097207,+5422.856866
2009-10-02T12:33:19.313726,+153.532567,-4412.997481,+4949.903250
2009-10-02T12:34:59.313725,+1.763217,-4955.954503,+4409.405012
2009-10-02T12:36:39.313725,-157.442391,-5429.432066,+3808.695415
2009-10-02T12:38:19.313725,-320.862338,-5826.875359,+3155.942764
2009-10-02T12:39:59.313725,-485.127467,-6142.808331,+2460.041514
2009-10-02T12:41:39.313724,-646.784046,-6372.915067,+1730.489473
2009-10-02T12:43:19.313724,-802.358245,-6514.103140,+977.258226
2009-10-02T12:44:59.313724,-948.423566,-6564.553129,+210.652698
2009-10-02T12:46:39.313723,-1081.668000,-6523.743725,-558.835772
2009-10-02T12:48:19.313723,-1198.958622,-6392.456722,-1320.678517
2009-10-02T12:49:59.313723,-1297.403296,-6172.761557,-2064.458622
2009-10-02T12:51:39.313722,-1374.408918,-5867.980489,-2780.017814
2009-10-02T12:53:19.313722,-1427.734411,-5482.634139,-3457.599371
2009-10-02T12:54:59.313722,-1455.537669,-5022.368380,-4087.983908
2009-10-02T12:56:39.313721,-1456.414893,-4493.864295,-4662.614804
2009-10-02T12:58:19.313721,-1429.432378,-3904.734990,-5173.712203
2009-10-02T12:59:59.313721,-1374.150229,-3263.410581,-5614.375091
2009-10-02T13:01:39.313720,-1290.637364,-2579.013302,-5978.670312
2009-10-02T13:03:19.313720,-1179.477895,-1861.223986,-6261.707261
2009-10-02T13:04:59.313720,-1041.769173,-1120.143800,-6459.697213
2009-10-02T13:06:39.313720,-879.111917,-366.152856,-6569.998511
2009-10-02T13:08:19.313719,-693.591771,+390.233891,-6591.148253
2009-10-02T13:09:59.313719,-487.751960,+1138.509646,-6522.877589
2009-10-02T13:11:39.313719,-264.559283,+1868.318475,-6366.114602
2009-10-02T13:13:19.313718,-27.363216,+2569.594491,-6122.972384
2009-10-02T13:14:59.313718,+220.152908,+3232.699018,-5796.724958
2009-10-02T13:16:39.313718,+474.028239,+3848.552809,-5391.766065
2009-10-02T13:18:19.313717,+730.085015,+4408.759389,-4913.554192
2009-10-02T13:19:59.313717,+983.994704,+4905.721438,-4368.544851
2009-10-02T13:21:39.313717,+1231.348787,+5332.748048,-3764.108111
2009-10-02T13:23:19.313716,+1467.732597,+5684.148743,-3108.432348
2009-10-02T13:24:59.313716,+1688.801028,+5955.314535,-2410.416433
2009-10-02T13:26:39.313716,+1890.354729,+6142.784143,-1679.550081
2009-10-02T13:28:19.313715,+2068.415951,+6244.293554,-925.783974
2009-10-02T13:29:59.313715,+2219.301844,+6258.806566,-159.391572
2009-10-02T13:31:39.313715,+2339.693916,+6186.527040,+609.174116
2009-10-02T13:33:19.313715,+2426.702071,+6028.891124,+1369.426781
2009-10-02T13:34:59.313714,+2477.922223,+5788.541214,+2110.993661
2009-10-02T13:36:39.313714,+2491.486169,+5469.281290,+2823.760365
2009-10-02T13:38:19.313714,+2466.103566,+5076.015009,+3498.011935
2009-10-02T13:39:59.313713,+2401.094129,+4614.667704,+4124.567234
2009-10-02T13:41:39.313713,+2296.410055,+4092.093248,+4694.907131
2009-10-02T13:43:19.313713,+2152.645438,+3515.964431,+5201.288305
2009-10-02T13:44:59.313712,+1971.037980,+2894.657754,+5636.843933
2009-10-02T13:46:39.313712,+1753.461116,+2237.129934,+5995.673937
2009-10-02T13:48:19.313712,+1502.404818,+1552.786830,+6272.922037
2009-10-02T13:49:59.313711,+1220.946630,+851.347324,+6464.837249
2009-10-02T13:51:39.313711,+912.713901,+142.705954,+6568.819680
2009-10-02T13:53:19.313711,+581.837930,-563.203345,+6583.453638
2009-10-02T13:54:59.313710,+232.899136,-1256.545533,+6508.527663
2009-10-02T13:56:39.313710,-129.135560,-1927.720371,+6345.037204
2009-10-02T13:58:19.313710,-498.982621,-2567.493976,+6095.173093
2009-10-02T13:59:59.313710,-871.118092,-3167.125896,+5762.294224
2009-10-02T14:01:39.313709,-1239.857155,-3718.487544,+5350.885054
2009-10-02T14:03:19.313709,-1599.439005,-4214.173373,+4866.501492
2009-10-02T14:04:59.313709,-1944.117059,-4647.603820,+4315.701886
2009-10-02T14:06:39.313708,-2268.251135,-5013.118501,+3705.963298
2009-10-02T14:08:19.313708,-2566.400563,-5306.056096,+3045.581180
2009-10-02T14:09:59.313708,-2833.414946,-5522.817907,+2343.556792
2009-10-02T14:11:39.313707,-3064.522559,-5660.916339,+1609.474357
2009-10-02T14:13:19.313707,-3255.414400,-5719.007090,+853.368305
2009-10-02T14:14:59.313707,-3402.322051,-5696.903347,+85.582497
2009-10-02T14:16:39.313706,-3502.087968,-5595.572430,-683.375695
2009-10-02T14:18:19.313706,-3552.226190,-5417.113554,-1442.985057
2009-10-02T14:19:59.313706,-3550.972560,-5164.717386,-2182.860182
2009-10-02T14:21:39.313706,-3497.323365,-4842.608368,-2892.898479
2009-10-02T14:23:19.313705,-3391.061133,-4455.970764,-3563.421962
2009-10-02T14:24:59.313705,-3232.767438,-4010.861079,-4185.310694
2009-10-02T14:26:39.313705,-3023.823357,-3514.109084,-4750.126588
2009-10-02T14:28:19.313704,-2766.397189,-2973.208645,-5250.226093
2009-10-02T14:29:59.313704,-2463.420761,-2396.200804,-5678.859849
2009-10-02T14:31:39.313704,-2118.554071,-1791.551911,-6030.259273
2009-10-02T14:33:19.313703,-1736.138467,-1168.027549,-6299.709513
2009-10-02T14:34:59.313703,-1321.140014,-534.564901,-6483.606302
2009-10-02T14:36:39.313703,-879.084886,+99.854327,-6579.497606
2009-10-02T14:38:19.313702,-415.986785,+726.328045,-6586.112479
2009-10-02T14:39:59.313702,+61.734133,+1336.156046,-6503.375923
2009-10-02T14:41:39.313702,+547.336910,+1920.957258,-6332.408624
2009-10-02T14:43:19.313701,+1033.853447,+2472.783324,-6075.515321
2009-10-02T14:44:59.313701,+1514.187635,+2984.224700,-5736.155090
2009-10-02T14:46:39.313701,+1981.216127,+3448.510437,-5318.898678
2009-10-02T14:48:19.313701,+2427.893089,+3859.597458,-4829.371560
2009-10-02T14:49:59.313700,+2847.355705,+4212.251212,-4274.183672
2009-10-02T14:51:39.313700,+3233.029789,+4502.115766,-3660.844762
2009-10-02T14:53:19.313700,+3578.733232,+4725.771095,-2997.666536
2009-10-02T14:54:59.313699,+3878.777416,+4880.777238,-2293.652402
2009-10-02T14:56:39.313699,+4128.061386,+4965.702279,-1558.375335
2009-10-02T14:58:19.313699,+4322.158665,+4980.136940,-801.847867
2009-10-02T14:59:59.313698,+4457.396228,+4924.693976,-34.382850
2009-10-02T15:01:39.313698,+4530.921522,+4800.988470,+733.551047
2009-10-02T15:03:19.313698,+4540.755400,+4611.603997,+1491.475293
2009-10-02T15:04:59.313697,+4485.834041,+4360.045852,+2229.047142
2009-10-02T15:06:39.313697,+4366.037483,+4050.678505,+2936.206174
2009-10-02T15:08:19.313697,+4182.200264,+3688.649828,+3603.315157
2009-10-02T15:09:59.313696,+3936.108067,+3279.803572,+4221.293117
2009-10-02T15:11:39.313696,+3630.480092,+2830.583721,+4781.737170
2009-10-02T15:13:19.313696,+3268.938574,+2347.930906,+5277.038930
2009-10-02T15:14:59.313696,+2855.960469,+1839.172239,+5700.483272
2009-10-02T15:16:39.313695,+2396.820663,+1311.910028,+6046.335507
2009-10-02T15:18:19.313695,+1897.523161,+773.906754,+6309.915116
2009-10-02T15:19:59.313695,+1364.721748,+232.971691,+6487.654148
2009-10-02T15:21:39.313694,+805.630926,-303.149542,+6577.143152
2009-10-02T15:23:19.313694,+227.929119,-826.885538,+6577.162795
2009-10-02T15:24:59.313694,-360.345663,-1330.945140,+6487.698833
2009-10-02T15:26:39.313693,-950.906352,-1808.417832,+6309.942923
2009-10-02T15:28:19.313693,-1535.332090,-2252.867945,+6046.277415
2009-10-02T15:29:59.313693,-2105.185427,-2658.419986,+5700.246407
2009-10-02T15:31:39.313692,-2652.132423,-3019.837269,+5276.514389
2009-10-02T15:33:19.313692,-3168.066485,-3332.592634,+4780.809338
2009-10-02T15:34:59.313692,-3645.231272,-3592.927056,+4219.847921
2009-10-02T15:36:39.313692,-4076.338964,-3797.896991,+3601.247779
2009-10-02T15:38:19.313691,-4454.684101,-3945.409897,+2933.426604
2009-10-02T15:39:59.313691,-4774.251238,-4034.247298,+2225.489899
2009-10-02T15:41:39.313691,-5029.814696,-4064.074841,+1487.105780
2009-10-02T15:43:19.313690,-5217.026470,-4035.437154,+728.370086
2009-10-02T15:44:59.313690,-5332.491837,-3949.739075,-40.335221
2009-10-02T15:46:39.313690,-5373.830364,-3809.213070,-808.489042
2009-10-02T15:48:19.313689,-5339.721531,-3616.873598,-1565.581293
2009-10-02T15:49:59.313689,-5229.932033,-3376.457615,-2301.263144
2009-10-02T15:51:39.313689,-5045.325777,-3092.354901,-3005.492252
2009-10-02T15:53:19.313688,-4787.856747,-2769.528967,-3668.673118
2009-10-02T15:54:59.313688,-4460.545684,-2413.430230,-4281.788910
2009-10-02T15:56:39.313688,-4067.439916,-2029.903194,-4836.524140
2009-10-02T15:58:19.313687,-3613.557965,-1625.089986,-5325.375307
2009-10-02T15:59:59.313687,-3104.820450,-1205.330922,-5741.748758
2009-10-02T16:01:39.313687,-2547.968825,-777.064821,-6080.044444
2009-10-02T16:03:19.313687,-1950.472917,-346.730600,-6335.726049
2009-10-02T16:04:59.313686,-1320.427910,+79.328413,-6505.375585
2009-10-02T16:06:39.313686,-666.445299,+494.955410,-6586.732352
2009-10-02T16:08:19.313686,+2.462685,+894.266958,-6578.720318
2009-10-02T16:09:59.313685,+677.004358,+1271.734607,-6481.459431
2009-10-02T16:11:39.313685,+1347.734429,+1622.258305,-6296.266074
2009-10-02T16:13:19.313685,+2005.184844,+1941.235463,-6025.635793
2009-10-02T16:14:59.313684,+2639.996020,+2224.620230,-5673.212947
2009-10-02T16:16:39.313684,+3243.048865,+2468.974599,-5243.744318
2009-10-02T16:18:19.313684,+3805.594001,+2671.510139,-4743.020936
2009-10-02T16:19:59.313683,+4319.380564,+2830.120748,-4177.805692
2009-10-02T16:21:39.313683,+4776.780077,+2943.404997,-3555.746087
2009-10-02T16:23:19.313683,+5170.902131,+3010.676948,-2885.273397
2009-10-02T16:24:59.313683,+5495.701605,+3031.967157,-2175.492081
2009-10-02T16:26:39.313682,+5746.076849,+3008.012915,-1436.056071
2009-10-02T16:28:19.313682,+5917.952775,+2940.234973,-677.036062
2009-10-02T16:29:59.313682,+6008.349892,+2830.705158,+91.219745
2009-10-02T16:31:39.313681,+6015.436646,+2682.101409,+858.230969
2009-10-02T16:33:19.313681,+5938.563992,+2497.653846,+1613.530728
2009-10-02T16:34:59.313681,+5778.282514,+2281.084723,+2346.812600
2009-10-02T16:36:39.313680,+5536.341066,+2036.538397,+3048.075843
2009-10-02T16:38:19.313680,+5215.664804,+1768.506091,+3707.764552
2009-10-02T16:39:59.313680,+4820.316811,+1481.746397,+4316.900120
2009-10-02T16:41:39.313679,+4355.440816,+1181.202396,+4867.202234
2009-10-02T16:43:19.313679,+3827.191732,+871.918774,+5351.199691
2009-10-02T16:44:59.313679,+3242.649360,+558.957440,+5762.331296
2009-10-02T16:46:39.313678,+2609.718155,+247.316417,+6095.029412
2009-10-02T16:48:19.313678,+1937.019552,-58.147528,+6344.790773
2009-10-02T16:49:59.313678,+1233.774260,-352.793154,+6508.233885
2009-10-02T16:51:39.313678,+509.675656,-632.264284,+6583.143324
2009-10-02T16:53:19.313677,-225.243322,-892.553206,+6568.496098
2009-10-02T16:54:59.313677,-960.746994,-1130.057338,+6464.475245
2009-10-02T16:56:39.313677,-1686.537698,-1341.629138,+6272.468095
2009-10-02T16:58:19.313676,-2392.397680,-1524.617112,+5995.048535
2009-10-02T16:59:59.313676,-3068.329784,-1676.898361,+5635.946991
2009-10-02T17:01:39.313676,-3704.700911,-1796.903857,+5200.007331
2009-10-02T17:03:19.313675,-4292.381569,-1883.635089,+4693.124851
2009-10-02T17:04:59.313675,-4822.880372,-1936.671243,+4122.170955
2009-10-02T17:06:39.313675,-5288.470609,-1956.166269,+3494.902221
2009-10-02T17:08:19.313674,-5682.307168,-1942.835943,+2819.857587
2009-10-02T17:09:59.313674,-5998.532290,-1897.936337,+2106.244051
2009-10-02T17:11:39.313674,-6232.370345,-1823.233901,+1363.811026
2009-10-02T17:13:19.313674,-6380.204836,-1720.965756,+602.712305
2009-10-02T17:14:59.313673,-6439.637374,-1593.792374,-166.636213
2009-10-02T17:16:39.313673,-6409.528625,-1444.742261,-933.704739
2009-10-02T17:18:19.313673,-6290.018449,-1277.151367,-1687.999385
2009-10-02T17:19:59.313672,-6082.525669,-1094.597519,-2419.210841
2009-10-02T17:21:39.313672,-5789.728151,-900.832599,-3117.359546
2009-10-02T17:23:19.313672,-5415.522994,-699.711538,-3772.935062
2009-10-02T17:24:59.313671,-4964.968807,-495.121003,-4377.027115
2009-10-02T17:26:39.313671,-4444.210194,-290.908545,-4921.446178
2009-10-02T17:28:19.313671,-3860.387485,-90.815039,-5398.832441
2009-10-02T17:29:59.313670,-3221.531803,+101.590192,-5802.751241
2009-10-02T17:31:39.313670,-2536.449962,+282.969632,-6127.773461
2009-10-02T17:33:19.313670,-1814.601115,+450.272113,-6369.542565
2009-10-02T17:34:59.313669,-1065.964720,+600.780396,-6524.827826
2009-10-02T17:36:39.313669,-300.903426,+732.153561,-6591.562444
2009-10-02T17:38:19.313669,+469.977535,+842.462283,-6568.865980
2009-10-02T17:39:59.313669,+1235.972679,+930.214848,-6457.055693
2009-10-02T17:41:39.313668,+1986.423599,+994.376914,-6257.643822
2009-10-02T17:43:19.313668,+2710.864248,+1034.383816,-5973.318107
2009-10-02T17:44:59.313668,+3399.165506,+1050.144471,-5607.907285
2009-10-02T17:46:39.313667,+4041.674291,+1042.036977,-5166.333921
2009-10-02T17:48:19.313667,+4629.349536,+1010.896034,-4654.553809
2009-10-02T17:49:59.313667,+5153.892230,+957.993073,-4079.480686
2009-10-02T17:51:39.313666,+5607.865863,+885.008690,-3448.896759
2009-10-02T17:53:19.313666,+5984.806285,+793.997364,-2771.350908
2009-10-02T17:54:59.313666,+6279.319148,+687.345656,-2056.045481
2009-10-02T17:56:39.313665,+6487.163760,+567.724767,-1312.711607
2009-10-02T17:58:19.313665,+6605.319120,+438.036670,-551.474656
2009-10-02T17:59:59.313665,+6632.030997,+301.356463,+217.286171
2009-10-02T18:01:39.313664,+6566.840972,+160.872390,+983.082132
2009-10-02T18:03:19.313664,+6410.595597,+19.822363,+1735.462433
2009-10-02T18:04:59.313664,+6165.434982,-118.569510,+2464.161547
2009-10-02T18:06:39.313664,+5834.760474,-251.155806,+3159.242984
2009-10-02T18:08:19.313663,+5423.182657,-374.928154,+3811.237526
2009-10-02T18:09:59.313663,+4936.453129,-487.073554,+4411.271890
2009-10-02T18:11:39.313663,+4381.379776,-585.030021,+4951.190990
2009-10-02T18:13:19.313662,+3765.724947,-666.535458,+5423.667196
2009-10-02T18:14:59.313662,+3098.092863,-729.670249,+5822.295288
2009-10-02T18:16:39.313662,+2387.806162,-772.894207,+6141.676484
2009-10-02T18:18:19.313661,+1644.774845,-795.075994,+6377.486823
2009-10-02T18:19:59.313661,+879.357174,-795.515473,+6526.533980
2009-10-02T18:21:39.313661,+102.214911,-773.958310,+6586.795991
2009-10-02T18:23:19.313660,-675.833356,-730.602390,+6557.447039
2009-10-02T18:24:59.313660,-1443.960423,-666.097176,+6438.867396
2009-10-02T18:26:39.313660,-2191.478944,-581.534054,+6232.639597
2009-10-02T18:28:19.313659,-2907.987722,-478.429423,+5941.529810
2009-10-02T18:29:59.313659,-3583.515888,-358.699426,+5569.455269
2009-10-02T18:31:39.313659,-4208.662933,-224.627692,+5121.436687
2009-10-02T18:33:19.313659,-4774.733011,-78.825696,+4603.535183
2009-10-02T18:34:59.313658,-5273.859655,+75.812658,+4022.773990
2009-10-02T18:36:39.313658,-5699.120700,+236.162990,+3387.046117
2009-10-02T18:38:19.313658,-6044.639233,+398.927182,+2705.009607
2009-10-02T18:39:59.313657,-6305.672036,+560.694935,+1985.970355
2009-10-02T18:41:39.313657,-6478.680410,+718.008058,+1239.753806
2009-10-02T18:43:19.313657,-6561.383979,+867.426366,+476.567690
2009-10-02T18:44:59.313656,-6552.794533,+1005.594173,-293.142420
2009-10-02T18:46:39.313656,-6453.228854,+1129.306237,-1058.841957
2009-10-02T18:48:19.313656,-6264.299990,+1235.570592,-1810.056748
2009-10-02T18:49:59.313655,-5988.890559,+1321.668231,-2536.519953
2009-10-02T18:51:39.313655,-5631.105978,+1385.210039,-3228.318738
2009-10-02T18:53:19.313655,-5196.205807,+1424.184937,-3876.032888
2009-10-02T18:54:59.313655,-4690.519544,+1437.002482,-4470.863391
2009-10-02T18:56:39.313654,-4121.347852,+1422.527941,-5004.751110
2009-10-02T18:58:19.313654,-3496.850424,+1380.109173,-5470.482304
2009-10-02T18:59:59.313654,-2825.924772,+1309.595553,-5861.781798
2009-10-02T19:01:39.313653,-2118.076162,+1211.347183,-6173.392609
2009-10-02T19:03:19.313653,-1383.280400,+1086.237239,-6401.141415
2009-10-02T19:04:59.313653,-631.842602,+935.644850,-6541.987151
2009-10-02T19:06:39.313652,+125.745022,+761.439755,-6594.056640
2009-10-02T19:08:19.313652,+878.945179,+565.959870,-6556.665946
2009-10-02T19:09:59.313652,+1617.319650,+351.979780,-6430.331030
2009-10-02T19:11:39.313651,+2330.671968,+122.672152,-6216.759042
2009-10-02T19:13:19.313651,+3009.184790,-118.437643,-5918.827895
2009-10-02T19:14:59.313651,+3643.554535,-367.523936,-5540.549708
2009-10-02T19:16:39.313650,+4225.116620,-620.519293,-5087.020522
2009-10-02T19:18:19.313650,+4745.965189,-873.178221,-4564.358553
2009-10-02T19:19:59.313650,+5199.064396,-1121.146138,-3979.626227
2009-10-02T19:21:39.313650,+5578.347213,-1360.031292,-3340.738726
2009-10-02T19:23:19.313649,+5878.801597,-1585.479445,-2656.359942
2009-10-02T19:24:59.313649,+6096.542087,-1793.249984,-1935.786905
2009-10-02T19:26:39.313649,+6228.865131,-1979.292044,-1188.823385
2009-10-02T19:28:19.313648,+6274.286796,-2139.818305,-425.645338
2009-10-02T19:29:59.313648,+6232.562484,-2271.376096,+343.340190
2009-10-02T19:31:39.313648,+6104.687210,-2370.913891,+1107.640880
2009-10-02T19:33:19.313647,+5892.876924,-2435.841126,+1856.826717
2009-10-02T19:34:59.313647,+5600.529585,-2464.081655,+2580.676594
2009-10-02T19:36:39.313647,+5232.169926,-2454.118575,+3269.321343
2009-10-02T19:38:19.313646,+4793.374397,-2405.029599,+3913.381181
2009-10-02T19:39:59.313646,+4290.682740,-2316.512198,+4504.092549
2009-10-02T19:41:39.313646,+3731.498615,-2188.899749,+5033.427368
2009-10-02T19:43:19.313646,+3123.975569,-2023.167708,+5494.202054
2009-10-02T19:44:59.313645,+2476.893847,-1820.928362,+5880.171036
2009-10-02T19:46:39.313645,+1799.531974,-1584.415700,+6186.107546
2009-10-02T19:48:19.313645,+1101.532409,-1316.461211,+6407.870147
2009-10-02T19:49:59.313644,+392.764172,-1020.459984,+6542.455638
2009-10-02T19:51:39.313644,-316.815847,-700.327714,+6588.036506
2009-10-02T19:53:41.313644,-1169.215948,-283.495175,+6522.296561
2009-10-02T19:55:21.313643,-1845.469348,+73.944244,+6369.791351
2009-10-02T19:57:01.313643,-2491.491647,+440.025918,+6130.558280
2009-10-02T19:58:41.313643,-3098.443298,+809.291261,+5807.810459
2009-10-02T20:00:21.313642,-3658.080819,+1176.107988,+5405.895695
2009-10-02T20:02:01.313642,-4162.871355,+1534.755007,+4930.243326
2009-10-02T20:03:41.313642,-4606.097884,+1879.510084,+4387.294461
2009-10-02T20:05:21.313641,-4981.952518,+2204.741891,+3784.418916
2009-10-02T20:07:01.313641,-5285.617695,+2505.001520,+3129.817531
2009-10-02T20:08:41.313641,-5513.332332,+2775.113532,+2432.412300
2009-10-02T20:10:21.313640,-5662.443685,+3010.264666,+1701.725317
2009-10-02T20:12:01.313640,-5731.443264,+3206.089144,+947.746843
2009-10-02T20:13:41.313640,-5719.983282,+3358.747788,+180.793917
2009-10-02T20:15:21.313640,-5628.874697,+3464.998872,-588.635066
2009-10-02T20:17:01.313639,-5460.067704,+3522.259874,-1350.008971
2009-10-02T20:18:41.313639,-5216.614951,+3528.660467,-2092.914594
2009-10-02T20:20:21.313639,-4902.614551,+3483.081621,-2807.204808
2009-10-02T20:22:01.313638,-4523.139101,+3385.183812,-3483.140956
2009-10-02T20:23:41.313638,-4084.147920,+3235.421827,-4111.527697
2009-10-02T20:25:21.313638,-3592.389786,+3035.046801,-4683.837663
2009-10-02T20:27:01.313637,-3055.293599,+2786.096112,-5192.325439
2009-10-02T20:28:41.313637,-2480.853678,+2491.371043,-5630.127636
2009-10-02T20:30:21.313637,-1877.508233,+2154.403889,-5991.352308
2009-10-02T20:32:01.313636,-1254.012340,+1779.412696,-6271.152578
2009-10-02T20:33:41.313636,-619.311568,+1371.247143,-6465.784600
2009-10-02T20:35:21.313636,+17.585551,+935.324934,-6572.653128
2009-10-02T20:37:01.313635,+647.731644,+477.560628,-6590.340674
2009-10-02T20:38:41.313635,+1262.363847,+4.286718,-6518.626621
2009-10-02T20:40:21.313635,+1853.024473,-477.833105,-6358.487616
2009-10-02T20:42:01.313635,+2411.673535,-961.894963,-6112.084213
2009-10-02T20:43:41.313634,+2930.797116,-1440.852006,-5782.735070
2009-10-02T20:45:21.313634,+3403.506642,-1907.613899,-5374.875155
2009-10-02T20:47:01.313634,+3823.631976,-2355.150293,-4894.002805
2009-10-02T20:48:41.313633,+4185.804024,-2776.596993,-4346.609246
2009-10-02T20:50:21.313633,+4485.524729,-3165.361672,-3740.095331
2009-10-02T20:52:01.313633,+4719.225820,-3515.226875,-3082.675869
2009-10-02T20:53:41.313632,+4884.315481,-3820.450655,-2383.271753
2009-10-02T20:55:21.313632,+4979.209944,-4075.861919,-1651.389331
2009-10-02T20:57:01.313632,+5003.350284,-4276.948076,-896.991341
2009-10-02T20:58:41.313631,+4957.203536,-4419.934622,-130.358979
2009-10-02T21:00:21.313631,+4842.247047,-4501.854891,+638.051268
2009-10-02T21:02:01.313631,+4660.937013,-4520.605971,+1397.754894
2009-10-02T21:03:41.313631,+4416.661509,-4474.991573,+2138.386603
2009-10-02T21:05:21.313630,+4113.679792,-4364.750899,+2849.845212
2009-10-02T21:07:01.313630,+3757.048964,-4190.572688,+3522.434343
2009-10-02T21:08:41.313630,+3352.538277,-3954.095249,+4146.996680
2009-10-02T21:10:21.313629,+2906.533550,-3657.890578,+4715.039205
2009-10-02T21:12:01.313629,+2425.934656,-3305.434316,+5218.847031
2009-10-02T21:13:41.313629,+1918.047562,-2901.063469,+5651.586619
2009-10-02T21:15:21.313628,+1390.471154,-2449.919676,+6007.395189
2009-10-02T21:17:01.313628,+850.983320,-1957.882074,+6281.455348
